,Smiles,Mol,score,h,Training,Success,enamine_searched,enamine_id
197,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])N1[H],<fegrow.package.RMol object at 0x151af290d300>,,21,False,False,False,
198,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](c2c([H])nc(N([H])[H])c([H])c2[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af261e980>,,21,False,False,False,
199,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(C([H])([H])C([H])([H])N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])N1[H],<fegrow.package.RMol object at 0x151af2376ed0>,,21,False,False,False,
200,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](c2sc(Cl)c([H])c2[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af2375cb0>,,21,False,False,False,
201,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](C(=O)N([H])N([H])[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af23ef2e0>,,21,False,False,False,
202,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(N2C([H])([H])C([H])([H])C([H])(O[H])C([H])([H])C2([H])[H])N1[H],<fegrow.package.RMol object at 0x151af25f4810>,,21,False,False,False,
203,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](c2c([H])c([H])c([H])c(C(=O)C([H])([H])[H])c2[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af2374e00>,,21,False,False,False,
204,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](c2nc(C([H])([H])[H])c([H])c([H])c2[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af25f7650>,,21,False,False,False,
205,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](c2nc(C([H])([H])[H])sc2[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af25f40e0>,,21,False,False,False,
206,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](C(=O)N([H])C2([H])C([H])([H])C2([H])[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af2630a40>,,21,False,False,False,
207,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](OC([H])([H])C([H])=C([H])[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af23d4180>,,21,False,False,False,
208,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(N([H])c2nc([H])c([H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af261c450>,,21,False,False,False,
209,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])N1[H],<fegrow.package.RMol object at 0x151af261c130>,,21,False,False,False,
210,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(N([H])C(=O)N([H])[H])N1[H],<fegrow.package.RMol object at 0x151af261c4a0>,,21,False,False,False,
211,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(C([H])([H])C([H])=C([H])[H])N1[H],<fegrow.package.RMol object at 0x151af2900c20>,,21,False,False,False,
212,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](c2c([H])c([H])c(S(=O)(=O)C([H])([H])[H])c([H])c2[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af26332e0>,,21,False,False,False,
213,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](OC([H])(F)F)(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af246f9c0>,,21,False,False,False,
214,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(N([H])C(=O)C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af2633790>,,21,False,False,False,
215,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](C(=O)c2c([H])c([H])c(F)c([H])c2[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af2631760>,,21,False,False,False,
216,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](C(=O)N([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af25f4310>,,21,False,False,False,
217,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af2d53f60>,,21,False,False,False,
218,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(c2nnnn2[H])N1[H],<fegrow.package.RMol object at 0x151af2631bc0>,,21,False,False,False,
219,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(C([H])([H])C([H])([H])C([H])([H])O[H])N1[H],<fegrow.package.RMol object at 0x151af24beed0>,,21,False,False,False,
220,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](c2c([H])c([H])nc(C([H])([H])[H])c2[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af26329d0>,,21,False,False,False,
221,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(N2C([H])([H])C([H])([H])[C@]([H])(O[H])C2([H])[H])N1[H],<fegrow.package.RMol object at 0x151af25cc220>,,21,False,False,False,
222,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](c2c([H])c([H])c(-c3c([H])c([H])c([H])c([H])c3[H])c([H])c2[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af25cc3b0>,,21,False,False,False,
223,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(N([H])C2([H])C([H])([H])C2([H])[H])N1[H],<fegrow.package.RMol object at 0x151af25cc090>,,21,False,False,False,
224,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(N([H])C(=O)c2oc([H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af309d760>,,21,False,False,False,
225,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](C([H])=NO[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af23ed3a0>,,21,False,False,False,
226,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](OC([H])([H])C([H])([H])C([H])([H])N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af25ccd10>,,21,False,False,False,
227,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](c2c([H])c([H])c(C([H])([H])C([H])([H])[H])c([H])c2[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af249d030>,,21,False,False,False,
228,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(N([H])C(=O)C([H])([H])C([H])([H])[H])N1[H],<fegrow.package.RMol object at 0x151af29010d0>,,21,False,False,False,
229,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](c2nc(OC([H])([H])[H])c([H])c([H])c2[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af25ce2a0>,,21,False,False,False,
230,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(N2C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])O[H])C([H])([H])C2([H])[H])N1[H],<fegrow.package.RMol object at 0x151af25ce660>,,21,False,False,False,
231,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(N([H])C([H])([H])c2c([H])nc([H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af30cd8a0>,,21,False,False,False,
232,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](C([H])=C([H])C(=O)N([H])O[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af25ce6b0>,,21,False,False,False,
233,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](C(=O)N([H])C([H])([H])C([H])([H])OC([H])([H])[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af261f2e0>,,21,False,False,False,
234,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](c2nc([H])nc([H])c2[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af25cfc90>,,21,False,False,False,
235,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(C([H])([H])c2sc([H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af25cfe20>,,21,False,False,False,
236,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](c2c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af25cfc40>,,21,False,False,False,
237,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](c2c([H])c([H])c([H])c(Br)c2[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af264fba0>,,21,False,False,False,
238,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(N([H])C(=O)C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])N1[H],<fegrow.package.RMol object at 0x151af25cd580>,,21,False,False,False,
239,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](Oc2c([H])c([H])c(F)c([H])c2[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af25cfe70>,,21,False,False,False,
240,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](C#Cc2nc([H])c([H])c([H])c2[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af264f830>,,21,False,False,False,
241,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(C([H])([H])N2C([H])([H])C([H])([H])N([H])C([H])([H])C2([H])[H])N1[H],<fegrow.package.RMol object at 0x151af2631df0>,,21,False,False,False,
242,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(N([H])C([H])([H])c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af23d6b60>,,21,False,False,False,
243,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](c2nc([H])c([H])c([H])c2C([H])([H])[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af25ccf90>,,21,False,False,False,
244,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(C([H])([H])C([H])([H])C([H])([H])C(=O)O[H])N1[H],<fegrow.package.RMol object at 0x151af9eddb70>,,21,False,False,False,
245,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](c2c(C([H])([H])[H])noc2C([H])([H])[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af30c2700>,,21,False,False,False,
246,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(N2C([H])([H])C([H])([H])N(C(=O)C([H])([H])[H])C([H])([H])C2([H])[H])N1[H],<fegrow.package.RMol object at 0x151af25f46d0>,,21,False,False,False,
247,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(n2c(C([H])([H])[H])nc([H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af23ecfe0>,,21,False,False,False,
248,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(N2C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C2([H])[H])N1[H],<fegrow.package.RMol object at 0x151af264cdb0>,,21,False,False,False,
249,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])([C@]23C([H])([H])[C@]4([H])C([H])([H])[C@@]([H])(C([H])([H])[C@@]([H])(C4([H])[H])C2([H])[H])C3([H])[H])N1[H],<fegrow.package.RMol object at 0x151af264c720>,,21,False,False,False,
250,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])([C@@]([H])(C(=O)O[H])C([H])([H])[H])N1[H],<fegrow.package.RMol object at 0x151af0109f80>,,21,False,False,False,
251,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](c2c([H])c(F)c([H])c(F)c2[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af264c1d0>,,21,False,False,False,
252,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(C([H])([H])c2c([H])c([H])c([H])c(Cl)c2[H])N1[H],<fegrow.package.RMol object at 0x151af30b3060>,,21,False,False,False,
253,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](c2c([H])c([H])c(F)c(F)c2[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af264c130>,,21,False,False,False,
254,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(N([H])C(=O)N([H])c2c([H])c([H])c([H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af261c090>,,21,False,False,False,
255,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af30c3c40>,,21,False,False,False,
256,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(C([H])([H])c2c([H])c([H])c([H])c([H])c2Cl)N1[H],<fegrow.package.RMol object at 0x151af2912c00>,,21,False,False,False,
257,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](c2c(OC([H])([H])[H])nc([H])c([H])c2[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af2632520>,,21,False,False,False,
258,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(c2c([H])c([H])c([H])c([H])c2C(F)(F)F)N1[H],<fegrow.package.RMol object at 0x151af2900ae0>,,21,False,False,False,
259,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](C(=O)N([H])C([H])([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af3232340>,,21,False,False,False,
260,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(N([H])C(=O)c2c([H])c([H])nc([H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af2910090>,,21,False,False,False,
261,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](OC2([H])C([H])([H])C([H])([H])N([H])C([H])([H])C2([H])[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af261ede0>,,21,False,False,False,
262,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(C([H])([H])N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])N1[H],<fegrow.package.RMol object at 0x151af23ecf40>,,21,False,False,False,
263,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(N([H])C([H])([H])C([H])([H])OC([H])([H])[H])N1[H],<fegrow.package.RMol object at 0x151af264c360>,,21,False,False,False,
264,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](C(=O)C([H])([H])C([H])([H])[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af25cc450>,,21,False,False,False,
265,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(c2c([H])c([H])nn2C([H])([H])[H])N1[H],<fegrow.package.RMol object at 0x151af24af830>,,21,False,False,False,
266,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](C(=O)N([H])c2c([H])c([H])c(Cl)c([H])c2[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af2b96750>,,21,False,False,False,
267,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](OC(=O)C([H])([H])[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af261c0e0>,,21,False,False,False,
268,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](c2c([H])nc(Cl)c([H])c2[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af264c040>,,21,False,False,False,
269,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])N1[H],<fegrow.package.RMol object at 0x151af264ee80>,,21,False,False,False,
270,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](c2nc3c([H])c([H])c([H])c([H])c3c([H])c2[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af25f50d0>,,21,False,False,False,
271,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](C([H])=C2SC(=O)N([H])C2=O)(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af2b94f40>,,21,False,False,False,
272,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](c2c([H])nc([H])c(OC([H])([H])[H])c2[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af1fbc450>,,21,False,False,False,
273,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](c2nc([H])c([H])c([H])c2C(F)(F)F)(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af2b962a0>,,21,False,False,False,
274,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(N([H])S(=O)(=O)c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af1fbe200>,,21,False,False,False,
275,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](OC([H])([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af2b96de0>,,21,False,False,False,
276,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](C(=O)N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af1fbed40>,,21,False,False,False,
277,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(c2c([H])c([H])c3c(c([H])nn3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af1fbdcb0>,,21,False,False,False,
278,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](OC2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af23efe20>,,21,False,False,False,
279,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(c2c([H])c([H])c([H])c(C([H])([H])O[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af20c42c0>,,21,False,False,False,
280,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(C([H])([H])Oc2c([H])c([H])c([H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af2b94400>,,21,False,False,False,
281,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])N1[H],<fegrow.package.RMol object at 0x151af2b95120>,,21,False,False,False,
282,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(N([H])C(=O)c2c([H])nc([H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af1fbcb80>,,21,False,False,False,
283,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(S(=O)(=O)C([H])([H])C([H])([H])[H])N1[H],<fegrow.package.RMol object at 0x151af25f43b0>,,21,False,False,False,
284,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(N([H])C(=O)OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])N1[H],<fegrow.package.RMol object at 0x151af23d5cb0>,,21,False,False,False,
285,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](OC([H])([H])[C@@]2([H])OC([H])([H])C([H])([H])C2([H])[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af1fbc040>,,21,False,False,False,
286,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](c2c([H])nc(C([H])([H])[H])c([H])c2[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af20c4cc0>,,21,False,False,False,
287,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(c2c([H])c3c([H])c([H])c([H])c([H])c3n2[H])N1[H],<fegrow.package.RMol object at 0x151af25f7330>,,21,False,False,False,
288,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(C([H])([H])C(=O)N(C([H])([H])[H])C([H])([H])[H])N1[H],<fegrow.package.RMol object at 0x151af20b8540>,,21,False,False,False,
289,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(N2C([H])([H])C([H])([H])N(c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])C2([H])[H])N1[H],<fegrow.package.RMol object at 0x151af28f3240>,,21,False,False,False,
290,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])O[H])N1[H],<fegrow.package.RMol object at 0x151af2912cf0>,,21,False,False,False,
291,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(c2c([H])c([H])c(Cl)c([H])c2Cl)N1[H],<fegrow.package.RMol object at 0x151af26327f0>,,21,False,False,False,
292,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(C([H])([H])C([H])([H])N([H])C([H])([H])[H])N1[H],<fegrow.package.RMol object at 0x151af2910720>,,21,False,False,False,
