,Smiles,Mol,score,h,Training,Success,enamine_searched,enamine_id
196,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(-c3c([H])c([H])c(OC(F)(F)F)c([H])c3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcaa42b10>,,32,False,False,False,
197,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcb21f2e0>,,32,False,False,False,
198,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(-c3c([H])nc(N([H])[H])c([H])c3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcaf96b60>,,32,False,False,False,
199,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(C([H])([H])C([H])([H])N3C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcaa40a40>,,32,False,False,False,
200,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(-c3sc(Cl)c([H])c3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcaa7e7a0>,,32,False,False,False,
201,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(C(=O)N([H])N([H])[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcaf96a20>,,32,False,False,False,
202,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(N3C([H])([H])C([H])([H])C([H])(O[H])C([H])([H])C3([H])[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcb79ebb0>,,32,False,False,False,
203,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(-c3c([H])c([H])c([H])c(C(=O)C([H])([H])[H])c3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcacd32e0>,,32,False,False,False,
204,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(-c3nc(C([H])([H])[H])c([H])c([H])c3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcaf96520>,,32,False,False,False,
205,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(-c3nc(C([H])([H])[H])sc3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcaf96660>,,32,False,False,False,
206,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(C(=O)N([H])C3([H])C([H])([H])C3([H])[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcb78c130>,,32,False,False,False,
207,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(OC([H])([H])C([H])=C([H])[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcac64bd0>,,32,False,False,False,
208,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(N([H])c3nc([H])c([H])c([H])c3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcacd0a40>,,32,False,False,False,
209,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(N([H])C3([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcb2835b0>,,32,False,False,False,
210,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(N([H])C(=O)N([H])[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcb283c40>,,32,False,False,False,
211,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(C([H])([H])C([H])=C([H])[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcb228860>,,32,False,False,False,
212,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(-c3c([H])c([H])c(S(=O)(=O)C([H])([H])[H])c([H])c3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcb2803b0>,,32,False,False,False,
213,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(OC([H])(F)F)c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcb7b3b00>,,32,False,False,False,
214,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(N([H])C(=O)C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcac64810>,,32,False,False,False,
215,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(C(=O)c3c([H])c([H])c(F)c([H])c3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcb2813a0>,,32,False,False,False,
216,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(C(=O)N([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcac79da0>,,32,False,False,False,
217,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcaa73a60>,,32,False,False,False,
218,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(-c3nnnn3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcb897420>,,32,False,False,False,
219,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])O[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcaf97010>,,32,False,False,False,
220,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(-c3c([H])c([H])nc(C([H])([H])[H])c3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcb282f20>,,32,False,False,False,
221,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(N3C([H])([H])C([H])([H])[C@]([H])(O[H])C3([H])[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcac67830>,,32,False,False,False,
222,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(-c3c([H])c([H])c(-c4c([H])c([H])c([H])c([H])c4[H])c([H])c3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcb894590>,,32,False,False,False,
223,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(N([H])C3([H])C([H])([H])C3([H])[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcb283510>,,32,False,False,False,
224,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(N([H])C(=O)c3oc([H])c([H])c3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcb897ce0>,,32,False,False,False,
225,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(C([H])=NO[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca61c4a0>,,32,False,False,False,
226,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(OC([H])([H])C([H])([H])C([H])([H])N3C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcb897ec0>,,32,False,False,False,
227,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(-c3c([H])c([H])c(C([H])([H])C([H])([H])[H])c([H])c3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcab2c090>,,32,False,False,False,
228,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(N([H])C(=O)C([H])([H])C([H])([H])[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcac75670>,,32,False,False,False,
229,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(-c3nc(OC([H])([H])[H])c([H])c([H])c3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca61dd00>,,32,False,False,False,
230,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(N3C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])O[H])C([H])([H])C3([H])[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcb282c00>,,32,False,False,False,
231,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(N([H])C([H])([H])c3c([H])nc([H])c([H])c3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca61f880>,,32,False,False,False,
232,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(C([H])=C([H])C(=O)N([H])O[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcb895ad0>,,32,False,False,False,
233,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(C(=O)N([H])C([H])([H])C([H])([H])OC([H])([H])[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcaf940e0>,,32,False,False,False,
234,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(-c3nc([H])nc([H])c3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147de25a5e40>,,32,False,False,False,
235,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(C([H])([H])c3sc([H])c([H])c3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca634a90>,,32,False,False,False,
236,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(-c3c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcac65210>,,32,False,False,False,
237,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(-c3c([H])c([H])c([H])c(Br)c3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca635080>,,32,False,False,False,
238,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(N([H])C(=O)C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcacde250>,,32,False,False,False,
239,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(Oc3c([H])c([H])c(F)c([H])c3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca635a30>,,32,False,False,False,
240,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(C#Cc3nc([H])c([H])c([H])c3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcb5851c0>,,32,False,False,False,
241,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(C([H])([H])N3C([H])([H])C([H])([H])N([H])C([H])([H])C3([H])[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca6357b0>,,32,False,False,False,
242,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(N([H])C([H])([H])c3c([H])c([H])c(OC([H])([H])[H])c([H])c3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcb587420>,,32,False,False,False,
243,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(-c3nc([H])c([H])c([H])c3C([H])([H])[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca637380>,,32,False,False,False,
244,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C(=O)O[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca635e40>,,32,False,False,False,
245,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(-c3c(C([H])([H])[H])noc3C([H])([H])[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca6365c0>,,32,False,False,False,
246,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(N3C([H])([H])C([H])([H])N(C(=O)C([H])([H])[H])C([H])([H])C3([H])[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca61c680>,,32,False,False,False,
247,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(-n3c(C([H])([H])[H])nc([H])c3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca61ce50>,,32,False,False,False,
248,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(N3C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C3([H])[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcab2c630>,,32,False,False,False,
249,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c([C@]34C([H])([H])[C@]5([H])C([H])([H])[C@@]([H])(C([H])([H])[C@@]([H])(C5([H])[H])C3([H])[H])C4([H])[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca61d800>,,32,False,False,False,
250,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c([C@@]([H])(C(=O)O[H])C([H])([H])[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca64d760>,,32,False,False,False,
251,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(-c3c([H])c(F)c([H])c(F)c3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca64df30>,,32,False,False,False,
252,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(C([H])([H])c3c([H])c([H])c([H])c(Cl)c3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca61d170>,,32,False,False,False,
253,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(-c3c([H])c([H])c(F)c(F)c3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca64f560>,,32,False,False,False,
254,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(N([H])C(=O)N([H])c3c([H])c([H])c([H])c([H])c3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca662520>,,32,False,False,False,
255,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcab01e90>,,32,False,False,False,
256,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(C([H])([H])c3c([H])c([H])c([H])c([H])c3Cl)c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcab03920>,,32,False,False,False,
257,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(-c3c(OC([H])([H])[H])nc([H])c([H])c3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca664860>,,32,False,False,False,
258,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(-c3c([H])c([H])c([H])c([H])c3C(F)(F)F)c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca64d030>,,32,False,False,False,
259,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(C(=O)N([H])C([H])([H])C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca665080>,,32,False,False,False,
260,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(N([H])C(=O)c3c([H])c([H])nc([H])c3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca664a90>,,32,False,False,False,
261,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(OC3([H])C([H])([H])C([H])([H])N([H])C([H])([H])C3([H])[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcab2df30>,,32,False,False,False,
262,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(C([H])([H])N([H])C3([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca635a80>,,32,False,False,False,
263,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(N([H])C([H])([H])C([H])([H])OC([H])([H])[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcaf967a0>,,32,False,False,False,
264,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(C(=O)C([H])([H])C([H])([H])[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca666e30>,,32,False,False,False,
265,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(-c3c([H])c([H])nn3C([H])([H])[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcaf9aac0>,,32,False,False,False,
266,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(C(=O)N([H])c3c([H])c([H])c(Cl)c([H])c3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcacddb70>,,32,False,False,False,
267,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(OC(=O)C([H])([H])[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcb897330>,,32,False,False,False,
268,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(-c3c([H])nc(Cl)c([H])c3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcb580770>,,32,False,False,False,
269,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca6671f0>,,32,False,False,False,
270,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(-c3nc4c([H])c([H])c([H])c([H])c4c([H])c3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca6655d0>,,32,False,False,False,
271,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(C([H])=C3SC(=O)N([H])C3=O)c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca664fe0>,,32,False,False,False,
272,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(-c3c([H])nc([H])c(OC([H])([H])[H])c3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca6622f0>,,32,False,False,False,
273,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(-c3nc([H])c([H])c([H])c3C(F)(F)F)c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcaf9ae30>,,32,False,False,False,
274,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(N([H])S(=O)(=O)c3c([H])c([H])c(C([H])([H])[H])c([H])c3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca72ad90>,,32,False,False,False,
275,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(OC([H])([H])C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca72bb50>,,32,False,False,False,
276,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(C(=O)N([H])C3([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca768450>,,32,False,False,False,
277,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(-c3c([H])c([H])c4c(c([H])nn4[H])c3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcaa83ba0>,,32,False,False,False,
278,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(OC3([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca768a40>,,32,False,False,False,
279,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(-c3c([H])c([H])c([H])c(C([H])([H])O[H])c3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca769530>,,32,False,False,False,
280,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(C([H])([H])Oc3c([H])c([H])c([H])c([H])c3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca769490>,,32,False,False,False,
281,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcaf92e80>,,32,False,False,False,
282,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(N([H])C(=O)c3c([H])nc([H])c([H])c3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcaa72a70>,,32,False,False,False,
283,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(S(=O)(=O)C([H])([H])C([H])([H])[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcaa71670>,,32,False,False,False,
284,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(N([H])C(=O)OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcaa431a0>,,32,False,False,False,
285,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(OC([H])([H])[C@@]3([H])OC([H])([H])C([H])([H])C3([H])[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcacd35b0>,,32,False,False,False,
286,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(-c3c([H])nc(C([H])([H])[H])c([H])c3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147b7d3fbbf0>,,32,False,False,False,
287,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(-c3c([H])c4c([H])c([H])c([H])c([H])c4n3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcb280270>,,32,False,False,False,
288,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(C([H])([H])C(=O)N(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca758220>,,32,False,False,False,
289,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(N3C([H])([H])C([H])([H])N(c4c([H])c([H])c([H])c([H])c4[H])C([H])([H])C3([H])[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca768db0>,,32,False,False,False,
290,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])O[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca758d10>,,32,False,False,False,
291,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(-c3c([H])c([H])c(Cl)c([H])c3Cl)c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca660ef0>,,32,False,False,False,
